"","Network","Iteration","f","h","m","nw","nh","ew","eh","b","Target"
"125","8","6",0.926584298325141,-0.374016574673114,0.241724172417242,0.361836183618362,0.0293029302930293,1,0.408940894089409,0.44974497449745,"Ambiguity"
"126","3","7",0.368136813681368,1,1,0.476447644764476,0.0705070507050705,1,0.907120830585485,0.366536653665367,"Ambiguity"
"127","10","9",1,-0.135313531353135,0.21972197219722,0.486648664866487,0.849284928492849,0.996899689968997,0.446744674467447,1,"Ambiguity"
"128","6","7",0.624762476247625,0.29032903290329,1,1,0.163216321632163,0,0,0.40486804993822,"Ambiguity"
"129","15","9",0.640764076407641,-1,1,0.467846784678468,0.354535453545355,0.313231323132313,0.344534453445345,0.224322432243224,"Ambiguity"
"130","9","8",0.363436343634363,-0.955595559555956,1,0,1,1,0.168216821682168,0.199419941994199,"Ambiguity"
"131","7","7",0.655365536553655,-1,0.158897189458499,1,0.271627162716272,0.0287028702870287,0.158515851585159,0.871287128712871,"Ambiguity"
"132","3","8",0.368136813681368,1,1,0.476447644764476,0.0705070507050705,1,0.503050305030503,0.366536653665367,"Ambiguity"
"133","2","7",0.995895888202939,-0.346934693469347,0.486748674867487,0.0447044704470447,0.404240424042404,0.436443644364436,0,1,"Ambiguity"
"134","12","8",0.404240424042404,0.484348434843484,0.0439043904390438,0.2998299829983,0.663766376637664,1,0.297029702970297,0.930893089308931,"Ambiguity"
"135","9","9",0.363436343634363,-0.955595559555956,1,0,1,1,0.168216821682168,0.362336233623362,"Ambiguity"
"136","8","7",0,-0.374016574673114,0.241724172417242,0.361836183618362,0.0293029302930293,1,0.408940894089409,0.44974497449745,"Ambiguity"
"137","3","9",0.368136813681368,1,1,0.476447644764476,0.0705070507050705,1,0.503050305030503,0.993599359935994,"Ambiguity"
"138","12","9",0.404240424042404,0.484348434843484,0.0439043904390438,0.2998299829983,0.663766376637664,1,0.297029702970297,0.092009200920092,"Ambiguity"
"139","1","7",0.471547154715472,-0.86018601860186,0.116111611161116,0.243724372437244,0,0.775393174361322,0.494549454945495,0.14991499149915,"Ambiguity"
"140","4","7",0.491349134913491,-0.242724272427243,-1,0.311809650254187,0.0283028302830283,0.45994599459946,0.564056405640564,0.368936893689369,"Ambiguity"
"141","8","8",0,0.0267026702670266,0.241724172417242,0.361836183618362,0.0293029302930293,1,0.408940894089409,0.44974497449745,"Ambiguity"
"143","6","8",0.624762476247625,0.29032903290329,1,1,0.163216321632163,0,0,0.427742774277428,"Ambiguity"
"144","13","7",0.414441444144414,-0.816381638163816,-1,1,0.210521052105211,1,0.720967664104784,0.543954395439544,"Ambiguity"
"145","4","8",0.491349134913491,-0.242724272427243,-1,0.170917091709171,0.0283028302830283,0.45994599459946,0.564056405640564,0.368936893689369,"Ambiguity"
"146","16","7",0,-0.0570900002055608,0.111511151115111,0.484348434843484,0.24042404240424,0.362636263626363,0.388938893889389,1,"Ambiguity"
"147","6","9",0.624762476247625,0.56995699569957,1,1,0.163216321632163,0,0,0.427742774277428,"Ambiguity"
"148","4","9",0.491349134913491,-0.242724272427243,-1,0.170917091709171,0,0.45994599459946,0.564056405640564,0.368936893689369,"Ambiguity"
"149","13","8",0.414441444144414,-0.816381638163816,-1,1,0.210521052105211,1,0.813481348134813,0.543954395439544,"Ambiguity"
"150","14","7",0.504450445044504,0.944994499449945,0.172717271727173,0.134413441344134,0,0.983824403586266,0.614561456145615,0.220522052205221,"Ambiguity"
"151","7","8",0.655365536553655,-1,0.248724872487249,1,0.271627162716272,0.0287028702870287,0.158515851585159,0.871287128712871,"Ambiguity"
"152","16","8",0,-0.221722172217222,0.111511151115111,0.484348434843484,0.24042404240424,0.362636263626363,0.388938893889389,1,"Ambiguity"
"153","14","8",0.504450445044504,0.944994499449945,0.172717271727173,0.134413441344134,0,0.425042504250425,0.614561456145615,0.220522052205221,"Ambiguity"
"154","16","9",0,-0.221722172217222,0.042104210421042,0.484348434843484,0.24042404240424,0.362636263626363,0.388938893889389,1,"Ambiguity"
"155","7","9",0.655365536553655,-1,0.248724872487249,0.0347034703470347,0.271627162716272,0.0287028702870287,0.158515851585159,0.871287128712871,"Ambiguity"
"156","1","8",0.471547154715472,-0.86018601860186,0.116111611161116,0.243724372437244,0,0.242224222422242,0.494549454945495,0.14991499149915,"Ambiguity"
"157","14","9",0.504450445044504,0.944994499449945,0.172717271727173,0.134413441344134,0,0.425042504250425,0.821582158215822,0.220522052205221,"Ambiguity"
"158","2","8",0.885788578857886,-0.346934693469347,0.486748674867487,0.0447044704470447,0.404240424042404,0.436443644364436,0,1,"Ambiguity"
"159","1","9",0.471547154715472,-0.86018601860186,0.116111611161116,0.243724372437244,0,0.242224222422242,0.377637763776378,0.14991499149915,"Ambiguity"
"160","13","9",0.414441444144414,-0.816381638163816,-1,1,0.210521052105211,1,0.813481348134813,0.102310231023102,"Ambiguity"
"161","2","9",0.885788578857886,-0.0695069506950696,0.486748674867487,0.0447044704470447,0.404240424042404,0.436443644364436,0,1,"Ambiguity"
"162","4","10",0.491349134913491,-0.242724272427243,-1,0.170917091709171,0,0,0.564056405640564,0.368936893689369,"Ambiguity"
"163","4","11",0.491349134913491,-0.242724272427243,-1,0.170917091709171,0,0,0.0204020402040204,0.368936893689369,"Ambiguity"
"164","9","10",0,-0.955595559555956,1,0,1,1,0.168216821682168,0.362336233623362,"Ambiguity"
"165","14","10",0.504450445044504,0.944994499449945,0.172717271727173,0.134413441344134,0,0.425042504250425,0.821582158215822,0.0471047104710471,"Ambiguity"
"166","7","10",0.655365536553655,-1,0.248724872487249,0.0347034703470347,0,0.0287028702870287,0.158515851585159,0.871287128712871,"Ambiguity"
"167","6","10",0.624762476247625,-0.199319931993199,1,1,0.163216321632163,0,0,0.427742774277428,"Ambiguity"
"168","9","11",0,0.585558555855585,1,0,1,1,0.168216821682168,0.362336233623362,"Ambiguity"
"169","4","12",0.491349134913491,-0.242724272427243,-1,0.170917091709171,0,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"170","5","10",0.223322332233223,0.310931093109311,-0.0493049304930494,0,0.531653165316532,0.283328332833283,0.343034303430343,1,"Ambiguity"
"171","7","11",0.655365536553655,-1,0.248724872487249,0.0347034703470347,0,0.501550155015502,0.158515851585159,0.871287128712871,"Ambiguity"
"172","12","10",0,0.484348434843484,0.0439043904390438,0.2998299829983,0.663766376637664,1,0.297029702970297,0.092009200920092,"Ambiguity"
"173","3","10",0,1,1,0.476447644764476,0.0705070507050705,1,0.503050305030503,0.993599359935994,"Ambiguity"
"174","9","12",0,0.585558555855585,-1,0,1,1,0.168216821682168,0.362336233623362,"Ambiguity"
"175","15","10",0.640764076407641,-1,1,0.149114911491149,0.354535453545355,0.313231323132313,0.344534453445345,0.224322432243224,"Ambiguity"
"176","8","9",0,0.0267026702670266,-1,0.361836183618362,0.0293029302930293,1,0.408940894089409,0.44974497449745,"Ambiguity"
"177","5","11",0.223322332233223,0.310931093109311,-0.0493049304930494,0,0.531653165316532,0.283328332833283,0.0722072207220722,1,"Ambiguity"
"178","2","10",0.885788578857886,-0.0695069506950696,-0.863386338633863,0.0447044704470447,0.404240424042404,0.436443644364436,0,1,"Ambiguity"
"179","4","13",0.145214521452145,-0.242724272427243,-1,0.170917091709171,0,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"180","12","11",0,-1,0.0439043904390438,0.2998299829983,0.663766376637664,1,0.297029702970297,0.092009200920092,"Ambiguity"
"181","16","10",0,-0.221722172217222,0.042104210421042,0.215021502150215,0.24042404240424,0.362636263626363,0.388938893889389,1,"Ambiguity"
"182","2","11",0.885788578857886,-0.0695069506950696,-0.863386338633863,0,0.404240424042404,0.436443644364436,0,1,"Ambiguity"
"183","11","10",0,-1,0.0039003900390038,0,0.0292029202920292,0.459245924592459,1,0.124912491249125,"Ambiguity"
"184","7","12",0.655365536553655,-1,0.248724872487249,0.0347034703470347,0,0.501550155015502,0.617761776177618,0.871287128712871,"Ambiguity"
"185","6","11",0.624762476247625,-0.199319931993199,-0.177317731773177,1,0.163216321632163,0,0,0.427742774277428,"Ambiguity"
"186","14","11",0.492049204920492,0.944994499449945,0.172717271727173,0.134413441344134,0,0.425042504250425,0.821582158215822,0.0471047104710471,"Ambiguity"
"187","10","10",1,-0.135313531353135,0.21972197219722,0.267626762676268,0.849284928492849,0.996899689968997,0.446744674467447,1,"Ambiguity"
"188","13","10",1,-0.816381638163816,-1,1,0.210521052105211,1,0.813481348134813,0.102310231023102,"Ambiguity"
"189","8","10",0,0.0267026702670266,-1,0,0.0293029302930293,1,0.408940894089409,0.44974497449745,"Ambiguity"
"190","1","10",0.471547154715472,-0.86018601860186,0.116111611161116,0.243724372437244,0,0.242224222422242,0.377637763776378,0.272327232723272,"Ambiguity"
"191","2","12",0.885788578857886,-0.0695069506950696,-0.863386338633863,0,0.0463046304630463,0.436443644364436,0,1,"Ambiguity"
"192","5","12",0.223322332233223,0.310931093109311,-0.0493049304930494,0,0.531653165316532,0.283328332833283,0.0722072207220722,0.853985398539854,"Ambiguity"
"193","9","13",0,0.585558555855585,-1,0.838183818381838,1,1,0.168216821682168,0.362336233623362,"Ambiguity"
"194","12","12",0,-1,0.0785078507850784,0.2998299829983,0.663766376637664,1,0.297029702970297,0.092009200920092,"Ambiguity"
"195","8","11",0,0.0267026702670266,-1,0,1,1,0.408940894089409,0.44974497449745,"Ambiguity"
"196","6","12",0.624762476247625,-0.199319931993199,-0.177317731773177,0.492649264926493,0.163216321632163,0,0,0.427742774277428,"Ambiguity"
"197","5","13",0.179117911791179,0.310931093109311,-0.0493049304930494,0,0.531653165316532,0.283328332833283,0.0722072207220722,0.853985398539854,"Ambiguity"
"198","12","13",0,-1,0.0785078507850784,0.502350235023502,0.663766376637664,1,0.297029702970297,0.092009200920092,"Ambiguity"
"199","14","12",0.492049204920492,-0.820782078207821,0.172717271727173,0.134413441344134,0,0.425042504250425,0.821582158215822,0.0471047104710471,"Ambiguity"
"200","2","13",0.885788578857886,-0.0695069506950696,-0.863386338633863,0,0.0463046304630463,0.412841284128413,0,1,"Ambiguity"
"201","7","13",0.655365536553655,-1,0.248724872487249,0.0347034703470347,0,0.501550155015502,0.617761776177618,0.457345734573457,"Ambiguity"
"202","4","14",0.145214521452145,0.381538153815381,-1,0.170917091709171,0,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"203","6","13",0.624762476247625,-0.199319931993199,-0.177317731773177,0.492649264926493,1,0,0,0.427742774277428,"Ambiguity"
"204","9","14",0,0.585558555855585,-1,0.838183818381838,0,1,0.168216821682168,0.362336233623362,"Ambiguity"
"205","5","14",0.179117911791179,-0.665366536653665,-0.0493049304930494,0,0.531653165316532,0.283328332833283,0.0722072207220722,0.853985398539854,"Ambiguity"
"206","3","11",0,-0.193119311931193,1,0.476447644764476,0.0705070507050705,1,0.503050305030503,0.993599359935994,"Ambiguity"
"207","14","13",0.492049204920492,-0.820782078207821,-0.0345034503450346,0.134413441344134,0,0.425042504250425,0.821582158215822,0.0471047104710471,"Ambiguity"
"208","2","14",0.885788578857886,-0.0695069506950696,-0.863386338633863,0,0.0463046304630463,0.412841284128413,0.0901090109010901,1,"Ambiguity"
"209","11","11",0,-1,0.0039003900390038,0,0.0292029202920292,0.459245924592459,1,1,"Ambiguity"
"210","4","15",0.145214521452145,0.381538153815381,-0.201120112011201,0.170917091709171,0,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"211","16","11",0,-0.221722172217222,0.042104210421042,0.215021502150215,1,0.362636263626363,0.388938893889389,1,"Ambiguity"
"212","12","14",0,-1,0.0785078507850784,0.502350235023502,0.143614361436144,1,0.297029702970297,0.092009200920092,"Ambiguity"
"213","7","14",0.153015301530153,-1,0.248724872487249,0.0347034703470347,0,0.501550155015502,0.617761776177618,0.457345734573457,"Ambiguity"
"214","3","12",0,-0.193119311931193,-0.956195619561956,0.476447644764476,0.0705070507050705,1,0.503050305030503,0.993599359935994,"Ambiguity"
"215","6","14",0.624762476247625,-0.199319931993199,-0.177317731773177,0.492649264926493,1,0.251925192519252,0,0.427742774277428,"Ambiguity"
"216","4","16",0.145214521452145,0.381538153815381,-0.201120112011201,0.226022602260226,0,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"217","7","15",0.153015301530153,-0.186518651865187,0.248724872487249,0.0347034703470347,0,0.501550155015502,0.617761776177618,0.457345734573457,"Ambiguity"
"218","2","15",0.885788578857886,-0.0695069506950696,-0.863386338633863,0,0.0463046304630463,0.412841284128413,0.0901090109010901,0.0841084108410841,"Ambiguity"
"219","11","12",0.713471347134713,-1,0.0039003900390038,0,0.0292029202920292,0.459245924592459,1,1,"Ambiguity"
"220","9","15",0,0.585558555855585,-1,0.838183818381838,0,0.266726672667267,0.168216821682168,0.362336233623362,"Ambiguity"
"221","5","15",0.179117911791179,-0.665366536653665,0.0549054905490548,0,0.531653165316532,0.283328332833283,0.0722072207220722,0.853985398539854,"Ambiguity"
"222","16","12",0,-0.221722172217222,0.042104210421042,0.215021502150215,1,0,0.388938893889389,1,"Ambiguity"
"223","10","11",1,-0.135313531353135,0.21972197219722,0.267626762676268,0.782578257825783,0.996899689968997,0.446744674467447,1,"Ambiguity"
"224","13","11",1,-1,-1,1,0.210521052105211,1,0.813481348134813,0.102310231023102,"Ambiguity"
"225","7","16",0.153015301530153,-0.186518651865187,-1,0.0347034703470347,0,0.501550155015502,0.617761776177618,0.457345734573457,"Ambiguity"
"226","14","14",0.492049204920492,-0.820782078207821,-0.0345034503450346,0,0,0.425042504250425,0.821582158215822,0.0471047104710471,"Ambiguity"
"227","8","12",0,0.0267026702670266,-1,0,1,0,0.408940894089409,0.44974497449745,"Ambiguity"
"228","1","11",1,-0.86018601860186,0.116111611161116,0.243724372437244,0,0.242224222422242,0.377637763776378,0.272327232723272,"Ambiguity"
"229","13","12",1,-1,0.0173017301730172,1,0.210521052105211,1,0.813481348134813,0.102310231023102,"Ambiguity"
"230","10","12",1,-0.135313531353135,0.21972197219722,0.267626762676268,0.782578257825783,0.315331533153315,0.446744674467447,1,"Ambiguity"
"231","12","15",0,-1,0.0785078507850784,0.502350235023502,0.143614361436144,0.436043604360436,0.297029702970297,0.092009200920092,"Ambiguity"
"232","15","11",0.640764076407641,-1,1,0.149114911491149,0.715871587158716,0.313231323132313,0.344534453445345,0.224322432243224,"Ambiguity"
"233","1","12",1,-1,0.116111611161116,0.243724372437244,0,0.242224222422242,0.377637763776378,0.272327232723272,"Ambiguity"
"234","4","17",0.145214521452145,0.381538153815381,-0.201120112011201,0.226022602260226,0.503050305030503,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"235","14","15",0.492049204920492,-0.820782078207821,-0.0345034503450346,0,0.147214721472147,0.425042504250425,0.821582158215822,0.0471047104710471,"Ambiguity"
"236","2","16",0.941094109410941,-0.0695069506950696,-0.863386338633863,0,0.0463046304630463,0.412841284128413,0.0901090109010901,0.0841084108410841,"Ambiguity"
"237","15","12",0.640764076407641,-1,1,0.149114911491149,0.715871587158716,0.0512051205120512,0.344534453445345,0.224322432243224,"Ambiguity"
"238","9","16",0,0.585558555855585,-1,0.838183818381838,0,0.266726672667267,0.431743174317432,0.362336233623362,"Ambiguity"
"239","7","17",0.153015301530153,-0.186518651865187,-1,0.138113811381138,0,0.501550155015502,0.617761776177618,0.457345734573457,"Ambiguity"
"240","8","13",0,0.0267026702670266,-1,0,1,0,0.733073307330733,0.44974497449745,"Ambiguity"
"241","12","16",0,-1,0.0785078507850784,0.502350235023502,0.143614361436144,0.436043604360436,0.173617361736174,0.092009200920092,"Ambiguity"
"242","4","18",0.145214521452145,0.381538153815381,-0.201120112011201,0.226022602260226,0.503050305030503,0,0.0204020402040204,0.658165816581658,"Ambiguity"
"243","11","13",0.713471347134713,0.475347534753475,0.0039003900390038,0,0.0292029202920292,0.459245924592459,1,1,"Ambiguity"
"244","2","17",0.941094109410941,0.0299029902990298,-0.863386338633863,0,0.0463046304630463,0.412841284128413,0.0901090109010901,0.0841084108410841,"Ambiguity"
"245","10","13",1,-0.135313531353135,0.21972197219722,0.267626762676268,0.782578257825783,0.315331533153315,0.244924492449245,1,"Ambiguity"
"246","14","16",0.492049204920492,-0.820782078207821,-0.0345034503450346,0,0.147214721472147,0.512551255125513,0.821582158215822,0.0471047104710471,"Ambiguity"
"247","5","16",0.179117911791179,-0.665366536653665,0.0549054905490548,0.366636663666367,0.531653165316532,0.283328332833283,0.0722072207220722,0.853985398539854,"Ambiguity"
"248","9","17",0,0.585558555855585,-1,0.838183818381838,0,0.266726672667267,0.431743174317432,0.645164516451645,"Ambiguity"
"249","12","17",0,-1,0.0785078507850784,0.502350235023502,0.143614361436144,0.436043604360436,0.173617361736174,0.091009100910091,"Ambiguity"
"250","15","13",0.640764076407641,-1,1,0.149114911491149,0.715871587158716,0.0512051205120512,0.0576057605760576,0.224322432243224,"Ambiguity"
"251","11","14",0.713471347134713,0.475347534753475,0.0157015701570156,0,0.0292029202920292,0.459245924592459,1,1,"Ambiguity"
"252","8","14",0,0.0267026702670266,-1,0,1,0,0.733073307330733,0.404340434043404,"Ambiguity"
"253","6","15",0.624762476247625,-0.199319931993199,-0.177317731773177,0.492649264926493,1,0.251925192519252,0.623262326232623,0.427742774277428,"Ambiguity"
"254","1","13",1,-1,-0.043904390439044,0.243724372437244,0,0.242224222422242,0.377637763776378,0.272327232723272,"Ambiguity"
"255","14","17",0.492049204920492,-0.820782078207821,-0.0345034503450346,0,0.147214721472147,0.512551255125513,0.427742774277428,0.0471047104710471,"Ambiguity"
"256","13","13",1,-1,0.0173017301730172,0.82998299829983,0.210521052105211,1,0.813481348134813,0.102310231023102,"Ambiguity"
"257","5","17",0.179117911791179,-0.665366536653665,0.0549054905490548,0.366636663666367,0.406640664066407,0.283328332833283,0.0722072207220722,0.853985398539854,"Ambiguity"
"258","8","15",0.381438143814381,0.0267026702670266,-1,0,1,0,0.733073307330733,0.404340434043404,"Ambiguity"
"259","16","13",0,-0.221722172217222,0.042104210421042,0.215021502150215,1,0,0.244024402440244,1,"Ambiguity"
"260","6","16",0.624762476247625,-0.199319931993199,-0.177317731773177,0.492649264926493,1,0.251925192519252,0.623262326232623,0,"Ambiguity"
"261","3","13",0,-0.193119311931193,-0.956195619561956,0.744074407440744,0.0705070507050705,1,0.503050305030503,0.993599359935994,"Ambiguity"
"262","11","15",0.713471347134713,0.475347534753475,0.0157015701570156,0.52985298529853,0.0292029202920292,0.459245924592459,1,1,"Ambiguity"
"263","8","16",0.381438143814381,0.16011601160116,-1,0,1,0,0.733073307330733,0.404340434043404,"Ambiguity"
"264","10","14",1,-0.135313531353135,0.21972197219722,0.267626762676268,0.782578257825783,0.315331533153315,0.244924492449245,0.533753375337534,"Ambiguity"
"265","11","16",0.713471347134713,0.475347534753475,0.0157015701570156,0.52985298529853,0.31003100310031,0.459245924592459,1,1,"Ambiguity"
"266","6","17",0.573057305730573,-0.199319931993199,-0.177317731773177,0.492649264926493,1,0.251925192519252,0.623262326232623,0,"Ambiguity"
"267","1","14",1,-1,-0.043904390439044,1,0,0.242224222422242,0.377637763776378,0.272327232723272,"Ambiguity"
"268","15","14",0.640764076407641,-1,1,0.149114911491149,0.715871587158716,0.0512051205120512,0.0576057605760576,0.306130613061306,"Ambiguity"
"269","16","14",0,-0.221722172217222,0.042104210421042,0.215021502150215,1,0,0.244024402440244,0.429342934293429,"Ambiguity"
"270","10","15",0.512551255125513,-0.135313531353135,0.21972197219722,0.267626762676268,0.782578257825783,0.315331533153315,0.244924492449245,0.533753375337534,"Ambiguity"
"271","13","14",1,-1,0.0173017301730172,0.82998299829983,0.186818681868187,1,0.813481348134813,0.102310231023102,"Ambiguity"
"272","16","15",0.226022602260226,-0.221722172217222,0.042104210421042,0.215021502150215,1,0,0.244024402440244,0.429342934293429,"Ambiguity"
"273","10","16",0.512551255125513,0.199319931993199,0.21972197219722,0.267626762676268,0.782578257825783,0.315331533153315,0.244924492449245,0.533753375337534,"Ambiguity"
"274","11","17",0.713471347134713,0.475347534753475,0.0157015701570156,0.52985298529853,0.31003100310031,0.512551255125513,1,1,"Ambiguity"
"275","15","15",0.638263826382638,-1,1,0.149114911491149,0.715871587158716,0.0512051205120512,0.0576057605760576,0.306130613061306,"Ambiguity"
"276","16","16",0.226022602260226,1,0.042104210421042,0.215021502150215,1,0,0.244024402440244,0.429342934293429,"Ambiguity"
"277","10","17",0.512551255125513,0.199319931993199,0.207120712071207,0.267626762676268,0.782578257825783,0.315331533153315,0.244924492449245,0.533753375337534,"Ambiguity"
"278","13","15",1,-1,0.0173017301730172,0.82998299829983,0.186818681868187,0.616961696169617,0.813481348134813,0.102310231023102,"Ambiguity"
"279","3","14",0,-0.193119311931193,-0.956195619561956,0.744074407440744,0.616361636163616,1,0.503050305030503,0.993599359935994,"Ambiguity"
"280","1","15",1,-1,-0.043904390439044,1,0.0738073807380738,0.242224222422242,0.377637763776378,0.272327232723272,"Ambiguity"
"281","15","16",0.638263826382638,1,1,0.149114911491149,0.715871587158716,0.0512051205120512,0.0576057605760576,0.306130613061306,"Ambiguity"
"282","16","17",0.226022602260226,1,0.116111611161116,0.215021502150215,1,0,0.244024402440244,0.429342934293429,"Ambiguity"
"283","13","16",1,-1,0.0173017301730172,0.82998299829983,0.186818681868187,0.616961696169617,0.80998099809981,0.102310231023102,"Ambiguity"
"284","3","15",0,-0.193119311931193,-0.956195619561956,0.744074407440744,0.616361636163616,0,0.503050305030503,0.993599359935994,"Ambiguity"
"285","4","19",0.145214521452145,0.381538153815381,-0.201120112011201,0.226022602260226,0.503050305030503,0,0.428742874287429,0.658165816581658,"Ambiguity"
"286","13","17",1,-1,0.0173017301730172,0.82998299829983,0.186818681868187,0.616961696169617,0.80998099809981,0.091009100910091,"Ambiguity"
"287","3","16",0,-0.193119311931193,-0.956195619561956,0.744074407440744,0.616361636163616,0,0,0.993599359935994,"Ambiguity"
"288","1","16",1,-1,-0.043904390439044,1,0.0738073807380738,0.273127312731273,0.377637763776378,0.272327232723272,"Ambiguity"
"289","10","18",0.512551255125513,0.199319931993199,0.207120712071207,0.0057005700570057,0.782578257825783,0.315331533153315,0.244924492449245,0.533753375337534,"Ambiguity"
"290","15","17",0.638263826382638,1,0.0785078507850784,0.149114911491149,0.715871587158716,0.0512051205120512,0.0576057605760576,0.306130613061306,"Ambiguity"
"291","3","17",0,-0.193119311931193,-0.956195619561956,0.744074407440744,0.616361636163616,0,0,0.873587358735874,"Ambiguity"
"292","14","18",0.492049204920492,-0.820782078207821,-0.0345034503450346,0,0.147214721472147,0.512551255125513,0.427742774277428,0.423542354235424,"Ambiguity"
"293","1","17",1,-1,-0.043904390439044,1,0.0738073807380738,0.273127312731273,0.484148414841484,0.272327232723272,"Ambiguity"
"294","7","18",0.153015301530153,-0.186518651865187,-1,0.138113811381138,0.0083008300830083,0.501550155015502,0.617761776177618,0.457345734573457,"Ambiguity"
"295","5","18",0.179117911791179,-0.665366536653665,0.0549054905490548,0.366636663666367,0.406640664066407,1,0.0722072207220722,0.853985398539854,"Ambiguity"
"296","2","18",0.941094109410941,0.0299029902990298,-0.943194319431943,0,0.0463046304630463,0.412841284128413,0.0901090109010901,0.0841084108410841,"Ambiguity"
"297","15","18",0.638263826382638,1,0.0785078507850784,0.213721372137214,0.715871587158716,0.0512051205120512,0.0576057605760576,0.306130613061306,"Ambiguity"
"298","3","18",0.188418841884188,-0.193119311931193,-0.956195619561956,0.744074407440744,0.616361636163616,0,0,0.873587358735874,"Ambiguity"
"299","13","18",0.8998899889989,-1,0.0173017301730172,0.82998299829983,0.186818681868187,0.616961696169617,0.80998099809981,0.091009100910091,"Ambiguity"
"300","16","18",0.226022602260226,1,0.116111611161116,0.217221722172217,1,0,0.244024402440244,0.429342934293429,"Ambiguity"
"301","11","18",0.713471347134713,0.475347534753475,0.0157015701570156,0.52985298529853,0.31003100310031,0.512551255125513,0.247824782478248,1,"Ambiguity"
"302","9","18",0.281028102810281,0.585558555855585,-1,0.838183818381838,0,0.266726672667267,0.431743174317432,0.645164516451645,"Ambiguity"
"303","8","17",0.381438143814381,0.16011601160116,-0.867986798679868,0,1,0,0.733073307330733,0.404340434043404,"Ambiguity"
"304","6","18",0.573057305730573,-0.958995899589959,-0.177317731773177,0.492649264926493,1,0.251925192519252,0.623262326232623,0,"Ambiguity"
"305","1","18",1,-1,-0.043904390439044,1,0.0738073807380738,0.273127312731273,0.484148414841484,0.3999399939994,"Ambiguity"
"306","12","18",0.360536053605361,-1,0.0785078507850784,0.502350235023502,0.143614361436144,0.436043604360436,0.173617361736174,0.091009100910091,"Ambiguity"
"307","4","20",0.145214521452145,0.381538153815381,-0.201120112011201,0.226022602260226,0.503050305030503,0,0.428742874287429,0,"Ambiguity"
"308","3","19",0.188418841884188,1,-0.956195619561956,0.744074407440744,0.616361636163616,0,0,0.873587358735874,"Ambiguity"
"309","16","19",0.226022602260226,1,0.116111611161116,0.217221722172217,0,0,0.244024402440244,0.429342934293429,"Ambiguity"
"310","5","19",0.179117911791179,-0.665366536653665,0.0549054905490548,0.366636663666367,0.406640664066407,1,0,0.853985398539854,"Ambiguity"
"311","6","19",0.573057305730573,-0.958995899589959,-1,0.492649264926493,1,0.251925192519252,0.623262326232623,0,"Ambiguity"
"312","9","19",0.281028102810281,1,-1,0.838183818381838,0,0.266726672667267,0.431743174317432,0.645164516451645,"Ambiguity"
"313","1","19",1,-1,-0.043904390439044,1,0.0738073807380738,0.273127312731273,0.484148414841484,0.3999399939994,"Ambiguity"
